"building","day","floor","level","mac","name","room","time"
"block-9","Wednesday","first","-44","58:b6:33:66:56:c8","IIITV-Staff","9102","13:10:25"
"block-9","Wednesday","first","-52","58:b6:33:26:56:c8","IIITV1","9102","13:10:25"
"block-9","Wednesday","first","-83","58:b6:33:26:51:48","IIITV1","9102","13:10:25"
"block-9","Wednesday","first","-70","2c:c5:d3:63:c2:38","IIITV-Staff","9102","13:09:57"
"block-9","Wednesday","first","-61","f0:3e:90:8c:29:d8","IIITV2","9102","13:10:25"
"block-9","Wednesday","first","-61","f0:3e:90:0c:29:d8","IIITV1","9102","13:10:25"
"block-9","Wednesday","first","-74","58:b6:33:26:53:28","IIITV1","9102","13:09:57"
"block-9","Wednesday","first","-49","24:c9:a1:47:29:58","IIITV2","9102","13:10:25"
"block-9","Wednesday","first","-49","24:c9:a1:07:29:58","IIITV-Staff","9102","13:10:25"
"block-9","Wednesday","first","-59","f0:3e:90:4c:29:d8","IIITV-Staff","9102","13:10:25"
"block-9","Wednesday","first","-60","24:c9:a1:09:a1:58","IIITV-Staff","9102","13:10:25"
"block-9","Wednesday","first","-60","24:c9:a1:49:a1:58","IIITV2","9102","13:10:25"
"block-9","Wednesday","first","-63","f0:3e:90:4c:24:78","IIITV-Staff","9103","13:10:35"
"block-9","Wednesday","first","-62","f0:3e:90:8c:24:78","IIITV2","9103","13:10:35"
"block-9","Wednesday","first","-33","24:c9:a1:09:9a:c8","IIITV-Staff","9103","13:10:35"
"block-9","Wednesday","first","-32","24:c9:a1:49:9a:c8","IIITV2","9103","13:10:35"
"block-9","Wednesday","first","-61","f0:3e:90:0c:24:78","IIITV1","9103","13:10:35"
"block-9","Wednesday","first","-74","58:b6:33:66:51:48","IIITV-Staff","9103","13:10:35"
"block-9","Wednesday","first","-62","58:b6:33:66:56:c8","IIITV-Staff","9103","13:10:35"
"block-9","Wednesday","first","-70","58:b6:33:26:56:c8","IIITV1","9103","13:10:35"
"block-9","Wednesday","first","-83","58:b6:33:26:51:48","IIITV1","9103","13:10:35"
"block-9","Wednesday","first","-45","f0:3e:90:8c:29:d8","IIITV2","9103","13:10:35"
"block-9","Wednesday","first","-45","f0:3e:90:0c:29:d8","IIITV1","9103","13:10:35"
"block-9","Wednesday","first","-64","24:c9:a1:47:29:58","IIITV2","9103","13:10:35"
"block-9","Wednesday","first","-63","24:c9:a1:07:29:58","IIITV-Staff","9103","13:10:35"
"block-9","Wednesday","first","-44","f0:3e:90:4c:29:d8","IIITV-Staff","9103","13:10:35"
"block-9","Wednesday","first","-49","24:c9:a1:09:a1:58","IIITV-Staff","9103","13:10:35"
"block-9","Wednesday","first","-49","24:c9:a1:49:a1:58","IIITV2","9103","13:10:35"
"block-9","Wednesday","first","-68","24:c9:a1:07:2f:38","IIITV-Staff","9103","13:10:35"
"block-9","Wednesday","first","-77","6c:aa:b3:48:ad:b8","IIITV2","9103","13:10:35"
"block-9","Wednesday","first","-77","6c:aa:b3:08:ad:b8","IIITV-Staff","9103","13:10:35"
"block-9","Wednesday","first","-63","f0:3e:90:4c:24:78","IIITV-Staff","9105","13:10:35"
"block-9","Wednesday","first","-62","f0:3e:90:8c:24:78","IIITV2","9105","13:10:35"
"block-9","Wednesday","first","-57","24:c9:a1:09:9a:c8","IIITV-Staff","9105","13:11:20"
"block-9","Wednesday","first","-58","24:c9:a1:49:9a:c8","IIITV2","9105","13:11:20"
"block-9","Wednesday","first","-73","f0:3e:90:0c:24:78","IIITV1","9105","13:11:20"
"block-9","Wednesday","first","-74","58:b6:33:66:51:48","IIITV-Staff","9105","13:10:35"
"block-9","Wednesday","first","-84","58:b6:33:66:56:c8","IIITV-Staff","9105","13:11:20"
"block-9","Wednesday","first","-84","58:b6:33:26:56:c8","IIITV1","9105","13:11:20"
"block-9","Wednesday","first","-68","58:b6:33:26:51:48","IIITV1","9105","13:11:20"
"block-9","Wednesday","first","-45","f0:3e:90:8c:29:d8","IIITV2","9105","13:10:35"
"block-9","Wednesday","first","-44","f0:3e:90:0c:29:d8","IIITV1","9105","13:11:20"
"block-9","Wednesday","first","-64","24:c9:a1:47:29:58","IIITV2","9105","13:10:35"
"block-9","Wednesday","first","-63","24:c9:a1:07:29:58","IIITV-Staff","9105","13:10:35"
"block-9","Wednesday","first","-43","f0:3e:90:4c:29:d8","IIITV-Staff","9105","13:11:20"
"block-9","Wednesday","first","-29","24:c9:a1:09:a1:58","IIITV-Staff","9105","13:11:20"
"block-9","Wednesday","first","-29","24:c9:a1:49:a1:58","IIITV2","9105","13:11:20"
"block-9","Wednesday","first","-44","24:c9:a1:07:2f:38","IIITV-Staff","9105","13:11:20"
"block-9","Wednesday","first","-44","6c:aa:b3:48:ad:b8","IIITV2","9105","13:11:20"
"block-9","Wednesday","first","-45","6c:aa:b3:08:ad:b8","IIITV-Staff","9105","13:11:20"
"block-9","Wednesday","first","-45","24:c9:a1:47:2f:38","IIITV2","9105","13:11:20"
"block-9","Wednesday","first","-65","58:b6:33:26:53:28","IIITV1","9105","13:11:20"
"block-9","Wednesday","first","-71","2c:c5:d3:23:c2:38","IIITV1","9105","13:11:20"
"block-9","Wednesday","first","-80","f0:3e:90:4c:24:78","IIITV-Staff","9106","13:11:30"
"block-9","Wednesday","first","-80","f0:3e:90:8c:24:78","IIITV2","9106","13:11:30"
"block-9","Wednesday","first","-60","24:c9:a1:09:9a:c8","IIITV-Staff","9106","13:11:30"
"block-9","Wednesday","first","-60","24:c9:a1:49:9a:c8","IIITV2","9106","13:11:30"
"block-9","Wednesday","first","-77","f0:3e:90:0c:24:78","IIITV1","9106","13:11:30"
"block-9","Wednesday","first","-84","58:b6:33:66:56:c8","IIITV-Staff","9106","13:11:30"
"block-9","Wednesday","first","-84","58:b6:33:26:56:c8","IIITV1","9106","13:11:30"
"block-9","Wednesday","first","-68","58:b6:33:26:51:48","IIITV1","9106","13:11:30"
"block-9","Wednesday","first","-52","f0:3e:90:8c:29:d8","IIITV2","9106","13:11:30"
"block-9","Wednesday","first","-57","f0:3e:90:0c:29:d8","IIITV1","9106","13:11:30"
"block-9","Wednesday","first","-50","f0:3e:90:4c:29:d8","IIITV-Staff","9106","13:11:30"
"block-9","Wednesday","first","-37","24:c9:a1:09:a1:58","IIITV-Staff","9106","13:11:30"
"block-9","Wednesday","first","-37","24:c9:a1:49:a1:58","IIITV2","9106","13:11:30"
"block-9","Wednesday","first","-63","24:c9:a1:07:2f:38","IIITV-Staff","9106","13:11:30"
"block-9","Wednesday","first","-27","6c:aa:b3:48:ad:b8","IIITV2","9106","13:11:30"
"block-9","Wednesday","first","-27","6c:aa:b3:08:ad:b8","IIITV-Staff","9106","13:11:30"
"block-9","Wednesday","first","-63","24:c9:a1:47:2f:38","IIITV2","9106","13:11:30"
"block-9","Wednesday","first","-45","58:b6:33:26:53:28","IIITV1","9106","13:11:30"
"block-9","Wednesday","first","-71","2c:c5:d3:23:c2:38","IIITV1","9106","13:11:30"
"block-9","Wednesday","first","-41","58:b6:33:66:53:28","IIITV-Staff","9106","13:11:30"
"block-9","Wednesday","first","-70","24:c9:a1:09:9f:08","IIITV-Staff","9106","13:11:30"
"block-9","Wednesday","first","-72","24:c9:a1:49:a7:28","IIITV2","9106","13:11:30"
"block-9","Wednesday","first","-72","24:c9:a1:09:a7:28","IIITV-Staff","9106","13:11:30"
"block-9","Wednesday","first","-80","f0:3e:90:4c:24:78","IIITV-Staff","9107","13:11:57"
"block-9","Wednesday","first","-80","f0:3e:90:8c:24:78","IIITV2","9107","13:11:57"
"block-9","Wednesday","first","-60","24:c9:a1:09:9a:c8","IIITV-Staff","9107","13:11:57"
"block-9","Wednesday","first","-60","24:c9:a1:49:9a:c8","IIITV2","9107","13:11:57"
"block-9","Wednesday","first","-77","f0:3e:90:0c:24:78","IIITV1","9107","13:11:57"
"block-9","Wednesday","first","-84","58:b6:33:66:56:c8","IIITV-Staff","9107","13:11:57"
"block-9","Wednesday","first","-84","58:b6:33:26:56:c8","IIITV1","9107","13:11:57"
"block-9","Wednesday","first","-68","58:b6:33:26:51:48","IIITV1","9107","13:11:57"
"block-9","Wednesday","first","-52","f0:3e:90:8c:29:d8","IIITV2","9107","13:11:57"
"block-9","Wednesday","first","-79","f0:3e:90:0c:29:d8","IIITV1","9107","13:11:57"
"block-9","Wednesday","first","-50","f0:3e:90:4c:29:d8","IIITV-Staff","9107","13:11:57"
"block-9","Wednesday","first","-37","24:c9:a1:09:a1:58","IIITV-Staff","9107","13:11:57"
"block-9","Wednesday","first","-37","24:c9:a1:49:a1:58","IIITV2","9107","13:11:57"
"block-9","Wednesday","first","-63","24:c9:a1:07:2f:38","IIITV-Staff","9107","13:11:57"
"block-9","Wednesday","first","-27","6c:aa:b3:48:ad:b8","IIITV2","9107","13:11:57"
"block-9","Wednesday","first","-27","6c:aa:b3:08:ad:b8","IIITV-Staff","9107","13:11:57"
"block-9","Wednesday","first","-63","24:c9:a1:47:2f:38","IIITV2","9107","13:11:57"
"block-9","Wednesday","first","-45","58:b6:33:26:53:28","IIITV1","9107","13:11:57"
"block-9","Wednesday","first","-71","2c:c5:d3:23:c2:38","IIITV1","9107","13:11:57"
"block-9","Wednesday","first","-41","58:b6:33:66:53:28","IIITV-Staff","9107","13:11:57"
"block-9","Wednesday","first","-70","24:c9:a1:09:9f:08","IIITV-Staff","9107","13:11:57"
"block-9","Wednesday","first","-72","24:c9:a1:49:a7:28","IIITV2","9107","13:11:57"
"block-9","Wednesday","first","-72","24:c9:a1:09:a7:28","IIITV-Staff","9107","13:11:57"
"block-9","Wednesday","first","-80","f0:3e:90:4c:24:78","IIITV-Staff","9108","13:12:07"
"block-9","Wednesday","first","-80","f0:3e:90:8c:24:78","IIITV2","9108","13:12:07"
"block-9","Wednesday","first","-60","24:c9:a1:09:9a:c8","IIITV-Staff","9108","13:12:07"
"block-9","Wednesday","first","-60","24:c9:a1:49:9a:c8","IIITV2","9108","13:12:07"
"block-9","Wednesday","first","-77","f0:3e:90:0c:24:78","IIITV1","9108","13:12:07"
"block-9","Wednesday","first","-84","58:b6:33:66:56:c8","IIITV-Staff","9108","13:12:07"
"block-9","Wednesday","first","-84","58:b6:33:26:56:c8","IIITV1","9108","13:12:07"
"block-9","Wednesday","first","-68","58:b6:33:26:51:48","IIITV1","9108","13:11:57"
"block-9","Wednesday","first","-52","f0:3e:90:8c:29:d8","IIITV2","9108","13:12:07"
"block-9","Wednesday","first","-82","f0:3e:90:0c:29:d8","IIITV1","9108","13:12:07"
"block-9","Wednesday","first","-50","f0:3e:90:4c:29:d8","IIITV-Staff","9108","13:12:07"
"block-9","Wednesday","first","-37","24:c9:a1:09:a1:58","IIITV-Staff","9108","13:12:07"
"block-9","Wednesday","first","-37","24:c9:a1:49:a1:58","IIITV2","9108","13:12:07"
"block-9","Wednesday","first","-63","24:c9:a1:07:2f:38","IIITV-Staff","9108","13:12:07"
"block-9","Wednesday","first","-27","6c:aa:b3:48:ad:b8","IIITV2","9108","13:12:07"
"block-9","Wednesday","first","-27","6c:aa:b3:08:ad:b8","IIITV-Staff","9108","13:12:07"
"block-9","Wednesday","first","-63","24:c9:a1:47:2f:38","IIITV2","9108","13:12:07"
"block-9","Wednesday","first","-45","58:b6:33:26:53:28","IIITV1","9108","13:12:07"
"block-9","Wednesday","first","-71","2c:c5:d3:23:c2:38","IIITV1","9108","13:11:57"
"block-9","Wednesday","first","-41","58:b6:33:66:53:28","IIITV-Staff","9108","13:12:07"
"block-9","Wednesday","first","-70","24:c9:a1:09:9f:08","IIITV-Staff","9108","13:12:07"
"block-9","Wednesday","first","-72","24:c9:a1:49:a7:28","IIITV2","9108","13:12:07"
"block-9","Wednesday","first","-72","24:c9:a1:09:a7:28","IIITV-Staff","9108","13:12:07"
"block-9","Wednesday","first","-80","f0:3e:90:4c:24:78","IIITV-Staff","9109","13:12:07"
"block-9","Wednesday","first","-80","f0:3e:90:8c:24:78","IIITV2","9109","13:12:07"
"block-9","Wednesday","first","-60","24:c9:a1:09:9a:c8","IIITV-Staff","9109","13:12:07"
"block-9","Wednesday","first","-60","24:c9:a1:49:9a:c8","IIITV2","9109","13:12:07"
"block-9","Wednesday","first","-79","f0:3e:90:0c:24:78","IIITV1","9109","13:12:14"
"block-9","Wednesday","first","-84","58:b6:33:66:56:c8","IIITV-Staff","9109","13:12:07"
"block-9","Wednesday","first","-84","58:b6:33:26:56:c8","IIITV1","9109","13:12:07"
"block-9","Wednesday","first","-68","58:b6:33:26:51:48","IIITV1","9109","13:12:14"
"block-9","Wednesday","first","-52","f0:3e:90:8c:29:d8","IIITV2","9109","13:12:07"
"block-9","Wednesday","first","-82","f0:3e:90:0c:29:d8","IIITV1","9109","13:12:07"
"block-9","Wednesday","first","-50","f0:3e:90:4c:29:d8","IIITV-Staff","9109","13:12:07"
"block-9","Wednesday","first","-37","24:c9:a1:09:a1:58","IIITV-Staff","9109","13:12:07"
"block-9","Wednesday","first","-37","24:c9:a1:49:a1:58","IIITV2","9109","13:12:07"
"block-9","Wednesday","first","-63","24:c9:a1:07:2f:38","IIITV-Staff","9109","13:12:07"
"block-9","Wednesday","first","-27","6c:aa:b3:48:ad:b8","IIITV2","9109","13:12:07"
"block-9","Wednesday","first","-27","6c:aa:b3:08:ad:b8","IIITV-Staff","9109","13:12:07"
"block-9","Wednesday","first","-63","24:c9:a1:47:2f:38","IIITV2","9109","13:12:07"
"block-9","Wednesday","first","-45","58:b6:33:26:53:28","IIITV1","9109","13:12:07"
"block-9","Wednesday","first","-41","58:b6:33:66:53:28","IIITV-Staff","9109","13:12:07"
"block-9","Wednesday","first","-70","24:c9:a1:09:9f:08","IIITV-Staff","9109","13:12:07"
"block-9","Wednesday","first","-72","24:c9:a1:49:a7:28","IIITV2","9109","13:12:07"
"block-9","Wednesday","first","-72","24:c9:a1:09:a7:28","IIITV-Staff","9109","13:12:07"
"block-9","Wednesday","first","-80","f0:3e:90:4c:24:78","IIITV-Staff","9110","13:12:07"
"block-9","Wednesday","first","-80","f0:3e:90:8c:24:78","IIITV2","9110","13:12:07"
"block-9","Wednesday","first","-63","24:c9:a1:09:9a:c8","IIITV-Staff","9110","13:12:24"
"block-9","Wednesday","first","-63","24:c9:a1:49:9a:c8","IIITV2","9110","13:12:24"
"block-9","Wednesday","first","-79","f0:3e:90:0c:24:78","IIITV1","9110","13:12:14"
"block-9","Wednesday","first","-84","58:b6:33:66:56:c8","IIITV-Staff","9110","13:12:07"
"block-9","Wednesday","first","-84","58:b6:33:26:56:c8","IIITV1","9110","13:12:07"
"block-9","Wednesday","first","-68","58:b6:33:26:51:48","IIITV1","9110","13:12:24"
"block-9","Wednesday","first","-60","f0:3e:90:8c:29:d8","IIITV2","9110","13:12:24"
"block-9","Wednesday","first","-62","f0:3e:90:0c:29:d8","IIITV1","9110","13:12:24"
"block-9","Wednesday","first","-60","f0:3e:90:4c:29:d8","IIITV-Staff","9110","13:12:24"
"block-9","Wednesday","first","-61","24:c9:a1:09:a1:58","IIITV-Staff","9110","13:12:24"
"block-9","Wednesday","first","-61","24:c9:a1:49:a1:58","IIITV2","9110","13:12:24"
"block-9","Wednesday","first","-81","24:c9:a1:07:2f:38","IIITV-Staff","9110","13:12:24"
"block-9","Wednesday","first","-60","6c:aa:b3:48:ad:b8","IIITV2","9110","13:12:24"
"block-9","Wednesday","first","-60","6c:aa:b3:08:ad:b8","IIITV-Staff","9110","13:12:24"
"block-9","Wednesday","first","-81","24:c9:a1:47:2f:38","IIITV2","9110","13:12:24"
"block-9","Wednesday","first","-45","58:b6:33:26:53:28","IIITV1","9110","13:12:07"
"block-9","Wednesday","first","-41","58:b6:33:66:53:28","IIITV-Staff","9110","13:12:07"
"block-9","Wednesday","first","-70","24:c9:a1:09:9f:08","IIITV-Staff","9110","13:12:07"
"block-9","Wednesday","first","-72","24:c9:a1:49:a7:28","IIITV2","9110","13:12:07"
"block-9","Wednesday","first","-72","24:c9:a1:09:a7:28","IIITV-Staff","9110","13:12:07"
"block-9","Wednesday","first","-67","58:b6:33:66:51:48","IIITV-Staff","9110","13:12:24"
"block-9","Wednesday","first","-73","24:c9:a1:09:9a:c8","IIITV-Staff","9111","13:12:55"
"block-9","Wednesday","first","-74","24:c9:a1:49:9a:c8","IIITV2","9111","13:12:55"
"block-9","Wednesday","first","-37","58:b6:33:26:51:48","IIITV1","9111","13:12:55"
"block-9","Wednesday","first","-60","f0:3e:90:8c:29:d8","IIITV2","9111","13:12:55"
"block-9","Wednesday","first","-62","f0:3e:90:0c:29:d8","IIITV1","9111","13:12:55"
"block-9","Wednesday","first","-60","f0:3e:90:4c:29:d8","IIITV-Staff","9111","13:12:55"
"block-9","Wednesday","first","-61","24:c9:a1:09:a1:58","IIITV-Staff","9111","13:12:55"
"block-9","Wednesday","first","-61","24:c9:a1:49:a1:58","IIITV2","9111","13:12:55"
"block-9","Wednesday","first","-81","24:c9:a1:07:2f:38","IIITV-Staff","9111","13:12:55"
"block-9","Wednesday","first","-60","6c:aa:b3:48:ad:b8","IIITV2","9111","13:12:55"
"block-9","Wednesday","first","-60","6c:aa:b3:08:ad:b8","IIITV-Staff","9111","13:12:55"
"block-9","Wednesday","first","-81","24:c9:a1:47:2f:38","IIITV2","9111","13:12:55"
"block-9","Wednesday","first","-51","58:b6:33:66:51:48","IIITV-Staff","9111","13:12:55"
"block-9","Wednesday","first","-54","2c:c5:d3:63:c2:38","IIITV-Staff","9111","13:12:55"
"block-9","Wednesday","first","-55","2c:c5:d3:23:c2:38","IIITV1","9111","13:12:55"
"block-9","Wednesday","first","-78","24:c9:a1:09:9a:c8","IIITV-Staff","9113","13:13:05"
"block-9","Wednesday","first","-78","24:c9:a1:49:9a:c8","IIITV2","9113","13:13:05"
"block-9","Wednesday","first","-33","58:b6:33:26:51:48","IIITV1","9113","13:13:05"
"block-9","Wednesday","first","-60","f0:3e:90:8c:29:d8","IIITV2","9113","13:13:05"
"block-9","Wednesday","first","-62","f0:3e:90:0c:29:d8","IIITV1","9113","13:13:05"
"block-9","Wednesday","first","-60","f0:3e:90:4c:29:d8","IIITV-Staff","9113","13:13:05"
"block-9","Wednesday","first","-61","24:c9:a1:09:a1:58","IIITV-Staff","9113","13:13:05"
"block-9","Wednesday","first","-61","24:c9:a1:49:a1:58","IIITV2","9113","13:13:05"
"block-9","Wednesday","first","-81","24:c9:a1:07:2f:38","IIITV-Staff","9113","13:13:05"
"block-9","Wednesday","first","-60","6c:aa:b3:48:ad:b8","IIITV2","9113","13:13:05"
"block-9","Wednesday","first","-60","6c:aa:b3:08:ad:b8","IIITV-Staff","9113","13:13:05"
"block-9","Wednesday","first","-81","24:c9:a1:47:2f:38","IIITV2","9113","13:13:05"
"block-9","Wednesday","first","-39","58:b6:33:66:51:48","IIITV-Staff","9113","13:13:05"
"block-9","Wednesday","first","-54","2c:c5:d3:63:c2:38","IIITV-Staff","9113","13:13:05"
"block-9","Wednesday","first","-55","2c:c5:d3:23:c2:38","IIITV1","9113","13:13:05"
"block-9","Wednesday","first","-66","24:c9:a1:09:9f:08","IIITV-Staff","9113","13:13:05"
"block-9","Wednesday","first","-66","24:c9:a1:49:9f:08","IIITV2","9113","13:13:05"
"block-9","Wednesday","first","-78","58:b6:33:66:56:c8","IIITV-Staff","9113","13:13:05"
"block-9","Wednesday","first","-79","58:b6:33:26:56:c8","IIITV1","9113","13:13:05"
"block-9","Wednesday","first","-81","f0:3e:90:0c:24:78","IIITV1","9113","13:13:05"
"block-9","Wednesday","first","-81","f0:3e:90:8c:24:78","IIITV2","9113","13:13:05"
"block-9","Wednesday","first","-82","f0:3e:90:4c:24:78","IIITV-Staff","9113","13:13:05"
"block-9","Wednesday","first","-66","24:c9:a1:09:9a:c8","IIITV-Staff","9114","13:13:13"
"block-9","Wednesday","first","-67","24:c9:a1:49:9a:c8","IIITV2","9114","13:13:13"
"block-9","Wednesday","first","-34","58:b6:33:26:51:48","IIITV1","9114","13:13:13"
"block-9","Wednesday","first","-60","f0:3e:90:8c:29:d8","IIITV2","9114","13:13:05"
"block-9","Wednesday","first","-62","f0:3e:90:0c:29:d8","IIITV1","9114","13:13:05"
"block-9","Wednesday","first","-60","f0:3e:90:4c:29:d8","IIITV-Staff","9114","13:13:05"
"block-9","Wednesday","first","-61","24:c9:a1:09:a1:58","IIITV-Staff","9114","13:13:05"
"block-9","Wednesday","first","-61","24:c9:a1:49:a1:58","IIITV2","9114","13:13:05"
"block-9","Wednesday","first","-81","24:c9:a1:07:2f:38","IIITV-Staff","9114","13:13:05"
"block-9","Wednesday","first","-60","6c:aa:b3:48:ad:b8","IIITV2","9114","13:13:05"
"block-9","Wednesday","first","-60","6c:aa:b3:08:ad:b8","IIITV-Staff","9114","13:13:05"
"block-9","Wednesday","first","-81","24:c9:a1:47:2f:38","IIITV2","9114","13:13:05"
"block-9","Wednesday","first","-35","58:b6:33:66:51:48","IIITV-Staff","9114","13:13:13"
"block-9","Wednesday","first","-49","2c:c5:d3:63:c2:38","IIITV-Staff","9114","13:13:13"
"block-9","Wednesday","first","-50","2c:c5:d3:23:c2:38","IIITV1","9114","13:13:13"
"block-9","Wednesday","first","-61","24:c9:a1:09:9f:08","IIITV-Staff","9114","13:13:13"
"block-9","Wednesday","first","-61","24:c9:a1:49:9f:08","IIITV2","9114","13:13:13"
"block-9","Wednesday","first","-78","58:b6:33:66:56:c8","IIITV-Staff","9114","13:13:13"
